300;0,077479
300;0,068103
300;0,101484
300;0,068527
300;0,077330
300;0,069857
300;0,080136
300;0,069043
300;0,077125
300;0,071025
300;0,083061
300;0,065469
300;0,079908
300;0,066341
300;0,067592
300;0,072216
300;0,064496
300;0,065031
300;0,065853
300;0,074982
300;0,064139
300;0,079835
300;0,066271
300;0,070464
300;0,075070
300;0,062673
300;0,067264
300;0,062140
300;0,066869
300;0,080664
300;0,079455
300;0,062802
300;0,066817
300;0,064491
300;0,074723
300;0,068535
300;0,064619
300;0,065775
300;0,068047
300;0,076762
300;0,065795
300;0,077453
300;0,077180
300;0,067853
300;0,066252
300;0,066094
300;0,065834
300;0,064799
300;0,061000
300;0,070826
300;0,067228
300;0,065172
300;0,084429
300;0,066846
300;0,072660
300;0,066695
300;0,066103
300;0,075811
300;0,064180
300;0,065648
300;0,066770
300;0,073950
300;0,068437
300;0,068236
300;0,064944
300;0,064974
300;0,073792
300;0,064319
300;0,065729
300;0,065841
300;0,072383
300;0,089347
300;0,070600
300;0,065502
300;0,065432
300;0,064412
300;0,076889
300;0,065425
300;0,067487
300;0,074869
300;0,065777
300;0,062635
300;0,064450
300;0,068384
300;0,065894
300;0,065971
300;0,065167
300;0,063968
300;0,071038
300;0,066714
300;0,086557
300;0,065361
300;0,065566
300;0,065895
300;0,068836
300;0,072717
300;0,068189
300;0,078538
300;0,069315
300;0,069862
