900;3,305241
900;3,264100
900;3,261532
900;3,227177
900;3,250569
900;3,273257
900;3,248667
900;3,249600
900;3,276358
900;3,239451
900;3,238187
900;3,211318
900;3,248139
900;3,274215
900;3,266898
900;3,235699
900;3,291170
900;3,229633
900;3,217812
900;3,232196
900;3,253412
900;3,233965
900;3,246465
900;3,275821
900;3,273978
900;3,242620
900;3,258034
900;3,261447
900;3,310418
900;3,263854
900;3,268344
900;3,289123
900;3,256128
900;3,287825
900;3,305918
900;3,276145
900;3,251810
900;3,266908
900;3,256812
900;3,237988
900;3,232366
900;3,220005
900;3,263738
900;3,260663
900;3,263111
900;3,257281
900;3,264913
900;3,251733
900;3,264539
900;3,244327
900;3,256151
900;3,267335
900;3,309827
900;3,244091
900;3,267014
900;3,269140
900;3,311630
900;3,274452
900;3,233735
900;3,221891
900;3,230648
900;3,241888
900;3,226079
900;3,256339
900;3,260192
900;3,238818
900;3,246831
900;3,241160
900;3,247040
900;3,299421
900;3,250188
900;3,264585
900;3,237640
900;3,212876
900;3,233322
900;3,276050
900;3,258563
900;3,260100
900;3,253182
900;3,269459
900;3,250129
900;3,249485
900;3,237807
900;3,254799
900;3,251810
900;3,268357
900;3,322986
900;3,304516
900;3,262420
900;3,258700
900;3,268862
900;3,241185
900;3,273692
900;3,240033
900;3,206967
900;3,256527
900;3,256994
900;3,241922
900;3,244339
900;3,263936
