900;3,924838
900;3,865727
900;3,834267
900;3,843143
900;3,703210
900;3,777019
900;3,783064
900;3,983549
900;4,086835
900;3,878061
900;4,080092
900;4,084697
900;3,955507
900;3,870853
900;3,912721
900;3,970476
900;3,897979
900;3,791571
900;3,831010
900;3,799565
900;3,887479
900;4,038716
900;3,950917
900;4,005551
900;3,956574
900;3,900948
900;3,960031
900;3,882990
900;3,942407
900;3,762584
900;3,748241
900;3,820472
900;3,834713
900;3,901112
900;3,760989
900;3,838190
900;3,836361
900;3,854597
900;3,741151
900;3,832823
900;3,825032
900;3,785905
900;3,878842
900;3,692552
900;3,824827
900;3,817202
900;3,811915
900;3,760391
900;3,801851
900;3,904531
900;3,785190
900;3,809014
900;3,799379
900;3,795539
900;3,909558
900;3,803451
900;3,821623
900;3,941062
900;3,835049
900;3,794701
900;3,758793
900;3,815463
900;3,818109
900;4,049318
900;3,841322
900;3,798955
900;3,820479
900;3,870201
900;3,730420
900;3,876296
900;3,937558
900;3,892134
900;3,911584
900;4,009334
900;3,807104
900;3,809798
900;3,837375
900;3,928187
900;3,770842
900;3,780008
900;3,758673
900;3,964922
900;3,848975
900;3,807320
900;3,814929
900;3,872781
900;3,786860
900;3,810857
900;3,809352
900;3,895914
900;3,832077
900;3,904083
900;3,858332
900;3,830990
900;3,737334
900;3,745943
900;3,819579
900;3,720541
900;3,821184
900;3,846094
