300;0,069060
300;0,059403
300;0,078285
300;0,084218
300;0,085690
300;0,089487
300;0,070505
300;0,089475
300;0,056273
300;0,058313
300;0,057828
300;0,080167
300;0,059650
300;0,066334
300;0,069043
300;0,061514
300;0,069416
300;0,065841
300;0,067255
300;0,052262
300;0,065645
300;0,053513
300;0,084790
300;0,059022
300;0,080240
300;0,072035
300;0,058286
300;0,063226
300;0,062231
300;0,071112
300;0,065026
300;0,062936
300;0,077728
300;0,079088
300;0,064411
300;0,091380
300;0,086281
300;0,077398
300;0,079676
300;0,062881
300;0,068578
300;0,098193
300;0,066001
300;0,065326
300;0,079331
300;0,072496
300;0,065824
300;0,061822
300;0,065824
300;0,070899
300;0,068730
300;0,070270
300;0,065928
300;0,062167
300;0,059586
300;0,071419
300;0,074509
300;0,055391
300;0,061366
300;0,055693
300;0,078334
300;0,059238
300;0,065816
300;0,080855
300;0,071064
300;0,091836
300;0,075881
300;0,057773
300;0,056510
300;0,059905
300;0,065825
300;0,064283
300;0,094925
300;0,077864
300;0,065904
300;0,063823
300;0,091056
300;0,066119
300;0,063870
300;0,062993
300;0,072500
300;0,071544
300;0,066594
300;0,063664
300;0,064937
300;0,060505
300;0,075856
300;0,062226
300;0,060458
300;0,064203
300;0,069195
300;0,068074
300;0,084419
300;0,080291
300;0,065964
300;0,063372
300;0,064884
300;0,068871
300;0,059238
300;0,066241
