1200;8,827127
1200;8,632227
1200;8,639083
1200;8,642778
1200;8,451199
1200;8,586944
1200;8,805703
1200;8,708700
1200;8,576892
1200;8,788603
1200;8,593308
1200;8,672690
1200;8,602198
1200;8,578525
1200;8,603209
1200;8,752258
1200;8,611850
1200;8,568595
1200;8,566872
1200;8,390748
1200;8,370875
1200;8,593848
1200;8,810827
1200;8,705330
1200;8,747296
1200;8,567214
1200;8,733128
1200;8,519555
1200;8,591952
1200;8,506793
1200;8,505034
1200;8,486046
1200;8,767934
1200;8,481888
1200;8,525625
1200;8,707203
1200;8,616906
1200;8,577540
1200;8,426618
1200;8,590465
1200;8,511970
1200;8,651313
1200;8,855359
1200;8,459778
1200;8,609536
1200;8,448368
1200;8,638062
1200;8,654715
1200;8,549555
1200;8,631495
1200;8,540731
1200;8,402005
1200;8,608713
1200;8,503193
1200;8,439249
1200;8,447674
1200;8,666280
1200;8,377835
1200;8,549025
1200;8,680326
1200;8,580280
1200;8,524781
1200;8,353606
1200;8,734422
1200;8,749054
1200;8,751996
1200;8,508662
1200;8,546089
1200;8,753771
1200;8,589929
1200;8,775466
1200;8,638598
1200;8,700892
1200;8,669554
1200;8,349288
1200;8,741802
1200;8,515967
1200;8,617944
1200;10,123895
1200;8,933348
1200;8,261631
1200;8,460089
1200;8,456558
1200;8,547186
1200;8,569403
1200;8,656837
1200;8,520430
1200;8,692874
1200;8,812744
1200;8,576210
1200;8,473251
1200;8,677583
1200;8,744752
1200;8,806171
1200;8,755313
1200;8,601396
1200;8,693290
1200;8,665324
1200;8,393501
1200;8,573178
