600;1,044886
600;0,921719
600;0,966286
600;0,908055
600;0,937280
600;1,007090
600;0,906106
600;0,924691
600;0,976132
600;0,932460
600;0,937867
600;0,928724
600;1,015574
600;0,917955
600;0,893645
600;0,992724
600;0,925972
600;0,917270
600;1,021410
600;0,898684
600;0,941891
600;0,921587
600;0,930798
600;1,004803
600;0,996491
600;0,970574
600;0,913750
600;0,925060
600;0,885352
600;0,886113
600;0,896432
600;0,941663
600;0,902260
600;0,896179
600;0,904183
600;1,003808
600;0,911507
600;0,956650
600;0,890955
600;0,991933
600;0,948372
600;0,903113
600;0,942807
600;0,925373
600;0,906205
600;0,908538
600;0,927807
600;0,974077
600;0,936403
600;0,909717
600;0,965810
600;0,964510
600;0,947519
600;1,209240
600;1,130394
600;1,004101
600;1,057327
600;0,989064
600;0,933135
600;1,005238
600;0,898979
600;0,915197
600;0,998534
600;0,944810
600;0,955682
600;0,974150
600;0,926162
600;0,991398
600;0,944981
600;0,914012
600;0,941349
600;0,921618
600;0,932968
600;0,957051
600;0,970649
600;0,974077
600;0,935455
600;0,959873
600;0,932800
600;0,907694
600;0,944029
600;1,031601
600;0,942954
600;0,965352
600;0,902594
600;0,912470
600;0,920860
600;0,925687
600;0,968630
600;0,899681
600;0,942171
600;0,993953
600;0,906342
600;0,980319
600;0,963478
600;0,921299
600;0,992047
600;0,908015
600;0,939860
600;0,947966
